transaction_id,user_id,city,transaction_date,amount,payment_app,transaction_type,device_type,is_fraud
TXN103565,USER5118,Bangalore,2024-10-10 13:47:27,2176.51,Google Pay,P2M,Web,0
TXN103566,USER2982,Bangalore,2024-02-18 22:37:34,1722.22,Amazon Pay,P2P,Web,0
TXN103567,USER9756,Delhi,2024-10-07 13:41:24,2928.57,Paytm,Recharge,Web,0
TXN103568,USER1849,Kolkata,2024-08-25 19:18:18,85.89,BHIM,P2P,Web,0
TXN103569,USER2899,Lucknow,2024-12-14 19:01:20,944.4,Paytm,Bill Payment,Android,0
TXN103570,USER9706,Delhi,2024-10-04 13:28:56,2374.15,PhonePe,Bill Payment,iOS,0
TXN103571,USER3127,Pune,2024-03-06 08:52:32,1929.5,Paytm,Recharge,iOS,0
TXN103572,USER2842,Mumbai,2024-08-31 02:14:18,1031.23,BHIM,P2M,Android,0
TXN103573,USER5488,Lucknow,2024-01-09 08:30:15,9165.72,BHIM,P2P,Web,0
TXN103574,USER9301,Mumbai,2024-11-17 20:33:13,773.28,Paytm,P2P,Web,0
TXN103575,USER1954,Hyderabad,2024-05-13 04:10:07,1247.97,Google Pay,P2M,Web,0
TXN103576,USER8095,Delhi,2024-09-04 00:54:15,4681.09,Paytm,P2P,iOS,0
TXN103577,USER6058,Lucknow,2024-10-16 07:42:03,2119.99,Amazon Pay,P2P,Android,0
TXN103578,USER8450,Chennai,2024-10-30 15:26:09,2458.84,Amazon Pay,P2P,Web,0
TXN103579,USER1744,Chennai,2024-10-03 10:04:42,2391.49,PhonePe,Recharge,iOS,0
TXN103580,USER7713,Ahmedabad,2024-09-11 18:15:11,474.12,BHIM,Recharge,Android,0
TXN103581,USER5357,Kolkata,2024-01-19 06:12:37,1778.62,Amazon Pay,P2M,Web,0
TXN103582,USER1947,Hyderabad,2024-03-13 20:55:48,3151.14,BHIM,P2M,Web,0
TXN103583,USER6847,Pune,2024-05-15 13:15:31,39.83,Amazon Pay,Bill Payment,Web,0
TXN103584,USER2231,Pune,2024-06-10 14:04:57,2455.4,BHIM,Bill Payment,iOS,0
TXN103585,USER6502,Hyderabad,2024-04-16 11:32:56,632.02,PhonePe,P2P,Web,0
TXN103586,USER5354,Delhi,2024-08-26 21:59:09,489.84,BHIM,P2M,Web,0
TXN103587,USER3465,Jaipur,2024-07-24 06:29:46,1288.44,PhonePe,Bill Payment,iOS,0
TXN103588,USER6988,Kolkata,2024-12-07 21:16:47,829.98,Amazon Pay,Recharge,iOS,0
TXN103589,USER3781,Hyderabad,2024-12-21 21:21:50,2197.76,PhonePe,P2M,Web,0
TXN103590,USER3274,Delhi,2024-07-04 03:00:30,77.31,Amazon Pay,P2P,Android,0
TXN103591,USER9547,Bangalore,2024-11-26 03:58:48,2189.51,PhonePe,P2M,Android,1
TXN103592,USER4522,Bangalore,2024-07-06 22:48:03,1211.11,BHIM,P2P,Android,0
TXN103593,USER4381,Mumbai,2024-01-17 02:04:07,2196.92,PhonePe,Recharge,Android,0
TXN103594,USER4781,Kolkata,2024-01-07 15:47:23,1913.13,BHIM,P2P,iOS,0
TXN103595,USER8315,Chennai,2024-02-23 19:36:25,203.38,PhonePe,Bill Payment,iOS,0
TXN103596,USER1638,Mumbai,2024-01-30 19:37:59,852.26,Amazon Pay,P2P,Android,0
TXN103597,USER5245,Jaipur,2024-01-14 17:30:04,208.39,PhonePe,Bill Payment,Android,0
TXN103598,USER9073,Lucknow,2024-10-09 20:51:43,1147.13,Amazon Pay,Recharge,Web,0
TXN103599,USER2015,Ahmedabad,2024-12-01 04:15:30,6404.23,PhonePe,Bill Payment,Android,0
TXN103600,USER1184,Lucknow,2024-06-28 13:41:14,2347.86,BHIM,P2M,Android,0
TXN103601,USER4514,Bangalore,2024-01-02 09:05:34,2382.46,Paytm,P2P,iOS,0
TXN103602,USER6961,Hyderabad,2024-12-26 02:48:53,392.35,Amazon Pay,Recharge,iOS,0
TXN103603,USER2054,Mumbai,2024-07-08 09:55:02,304.09,Paytm,P2P,Web,0
TXN103604,USER7037,Bangalore,2024-03-31 19:30:31,240.86,Paytm,Bill Payment,Web,0
TXN103605,USER9271,Bangalore,2024-11-19 20:39:39,933.01,Amazon Pay,Recharge,Web,0
TXN103606,USER6173,Lucknow,2024-04-06 11:35:05,427.11,Paytm,Bill Payment,iOS,0
TXN103607,USER7561,Kolkata,2024-12-09 18:03:17,3956.34,BHIM,Recharge,iOS,0
TXN103608,USER6867,Delhi,2024-05-02 21:44:03,706.85,Google Pay,P2P,Android,0
TXN103609,USER2353,Lucknow,2024-11-16 13:50:31,2334.19,Amazon Pay,P2M,Android,0
TXN103610,USER5314,Mumbai,2024-07-27 22:17:32,1320.34,BHIM,P2M,iOS,0
TXN103611,USER1690,Pune,2024-01-13 13:11:51,828.5,Google Pay,Bill Payment,Android,0
TXN103612,USER1637,Mumbai,2024-08-22 09:56:16,324.61,BHIM,Recharge,Android,0
TXN103613,USER6600,Lucknow,2024-07-12 21:21:42,581.48,Google Pay,Recharge,iOS,0
TXN103614,USER2505,Chennai,2024-07-29 18:08:36,713.19,Google Pay,Recharge,Android,1
TXN103615,USER4549,Delhi,2024-03-23 11:30:17,996.02,Paytm,Bill Payment,Web,0
TXN103616,USER5135,Lucknow,2024-10-30 12:24:16,1658.93,PhonePe,P2P,Web,0
TXN103617,USER4185,Bangalore,2024-06-15 20:49:35,836.36,Amazon Pay,Bill Payment,iOS,0
TXN103618,USER1125,Kolkata,2024-07-24 03:10:03,356.39,Google Pay,P2P,iOS,0
TXN103619,USER1135,Hyderabad,2024-11-25 02:01:51,2294.41,Paytm,Recharge,iOS,0
TXN103620,USER1812,Mumbai,2024-08-08 11:54:58,1397.7,PhonePe,P2P,iOS,0
TXN103621,USER9826,Delhi,2024-04-25 23:06:53,457.45,Amazon Pay,Recharge,Web,0
TXN103622,USER4390,Ahmedabad,2024-08-25 04:25:04,5432.18,BHIM,Recharge,Android,0
TXN103623,USER6549,Pune,2024-10-06 01:12:14,1773.34,PhonePe,Bill Payment,Android,0
TXN103624,USER7750,Kolkata,2024-07-06 06:42:16,296.82,PhonePe,Bill Payment,iOS,1
TXN103625,USER3577,Delhi,2024-06-12 05:13:43,500.18,Amazon Pay,Bill Payment,iOS,0
TXN103626,USER5767,Chennai,2024-12-14 07:43:43,311.41,Google Pay,P2P,Android,0
TXN103627,USER2312,Hyderabad,2024-02-19 01:08:19,1238.95,Google Pay,P2M,Android,0
TXN103628,USER7018,Bangalore,2024-09-18 06:43:56,1175.09,BHIM,P2P,Web,0
TXN103629,USER2379,Hyderabad,2024-11-16 22:56:05,4414.5,Paytm,P2P,Web,0
TXN103630,USER5451,Chennai,2024-12-23 01:58:04,29.47,Paytm,P2M,Web,0
TXN103631,USER3655,Ahmedabad,2024-09-22 13:14:30,9027.99,PhonePe,P2P,iOS,0
TXN103632,USER6131,Hyderabad,2024-01-04 21:51:21,51.76,Google Pay,Bill Payment,Web,0
TXN103633,USER4648,Pune,2024-03-22 15:14:48,956.45,Paytm,Bill Payment,iOS,0
TXN103634,USER3418,Mumbai,2024-01-28 16:46:39,2329.77,Paytm,P2M,Android,0
TXN103635,USER8977,Delhi,2024-02-23 16:30:29,293.01,Google Pay,P2M,Web,0
TXN103636,USER9123,Hyderabad,2024-07-23 19:35:09,103.46,BHIM,P2M,Android,0
TXN103637,USER4467,Ahmedabad,2024-11-04 04:07:22,770.0,Paytm,Recharge,Web,0
TXN103638,USER2745,Mumbai,2024-11-05 01:04:39,1324.95,Amazon Pay,Recharge,Web,0
TXN103639,USER3267,Ahmedabad,2024-08-05 21:15:24,3134.11,PhonePe,P2M,Android,0
TXN103640,USER8773,Jaipur,2024-09-09 08:04:36,1170.52,BHIM,Recharge,iOS,0
TXN103641,USER5064,Bangalore,2024-09-14 12:28:10,1832.3,BHIM,Recharge,Web,0
TXN103642,USER7671,Delhi,2024-06-02 06:27:17,1432.89,Paytm,Recharge,Android,0
TXN103643,USER9519,Chennai,2024-06-13 15:40:35,136.43,Google Pay,P2M,iOS,0
TXN103644,USER3853,Chennai,2024-10-19 13:20:22,4459.16,PhonePe,Bill Payment,Android,0
TXN103645,USER9607,Jaipur,2024-03-26 23:48:14,498.97,PhonePe,Recharge,Web,0
TXN103646,USER2935,Lucknow,2024-09-15 11:46:16,1000.04,BHIM,P2P,iOS,0
TXN103647,USER2501,Hyderabad,2024-08-11 00:47:18,1700.4,Amazon Pay,P2P,Web,0
TXN103648,USER5836,Pune,2024-11-22 10:16:34,6719.83,Amazon Pay,P2P,Android,0
TXN103649,USER1542,Mumbai,2024-03-06 06:34:12,7340.71,Paytm,Recharge,Android,0
TXN103650,USER4649,Jaipur,2024-10-29 15:34:02,1476.49,Google Pay,P2M,iOS,0
TXN103651,USER6856,Delhi,2024-03-23 12:48:45,2239.47,PhonePe,Bill Payment,Web,0
TXN103652,USER1557,Delhi,2024-09-13 12:19:43,537.56,BHIM,Bill Payment,Web,0
TXN103653,USER6420,Bangalore,2024-03-17 07:15:10,3428.68,BHIM,Bill Payment,iOS,0
TXN103654,USER1057,Hyderabad,2024-04-13 20:33:59,15.36,Google Pay,Recharge,iOS,0
TXN103655,USER3737,Kolkata,2024-09-03 18:50:18,584.64,PhonePe,Bill Payment,Android,0
TXN103656,USER2775,Bangalore,2024-10-21 23:55:27,1081.95,BHIM,Recharge,iOS,0
TXN103657,USER5385,Jaipur,2024-07-26 04:13:23,3320.16,PhonePe,P2M,Web,0
TXN103658,USER9411,Delhi,2024-08-18 11:01:53,325.08,PhonePe,P2M,iOS,0
TXN103659,USER7285,Jaipur,2024-03-09 07:59:20,75.89,Paytm,Recharge,Web,0
TXN103660,USER9714,Mumbai,2024-05-27 00:49:58,2891.52,Google Pay,P2M,Android,0
TXN103661,USER5133,Kolkata,2024-12-10 16:50:23,4617.04,Paytm,P2M,Web,0
TXN103662,USER4072,Hyderabad,2024-08-30 08:14:12,873.93,Paytm,P2M,Web,1
TXN103663,USER5489,Hyderabad,2024-02-19 04:30:19,900.77,PhonePe,P2M,Android,0
TXN103664,USER8401,Pune,2024-01-26 12:23:05,1143.76,Paytm,P2P,iOS,0
TXN103665,USER2153,Hyderabad,2024-12-20 14:16:37,593.43,PhonePe,P2P,iOS,0
TXN103666,USER8538,Chennai,2024-07-25 16:30:39,4167.81,Amazon Pay,P2M,Android,0
TXN103667,USER9567,Ahmedabad,2024-10-20 09:21:28,3014.38,Paytm,Bill Payment,Android,0
TXN103668,USER8048,Chennai,2024-01-10 09:26:18,557.96,Amazon Pay,P2M,Android,1
TXN103669,USER5687,Lucknow,2024-07-09 20:53:56,1697.18,BHIM,Recharge,Web,0
TXN103670,USER8732,Jaipur,2024-06-08 15:41:18,4064.69,Amazon Pay,P2M,iOS,0
TXN103671,USER4737,Kolkata,2024-08-07 17:40:42,7804.46,BHIM,P2P,iOS,0
TXN103672,USER2722,Bangalore,2024-03-02 16:49:23,1501.02,PhonePe,P2M,Android,0
TXN103673,USER8453,Jaipur,2024-04-28 21:36:00,3014.98,BHIM,Recharge,Android,0
TXN103674,USER5570,Lucknow,2024-02-20 03:14:15,2412.87,Paytm,Recharge,iOS,0
TXN103675,USER9503,Pune,2024-02-05 06:34:00,1268.08,PhonePe,Bill Payment,Web,0
TXN103676,USER6996,Delhi,2024-09-01 00:41:52,705.02,BHIM,Bill Payment,iOS,0
TXN103677,USER3747,Lucknow,2024-02-26 20:13:36,28.37,BHIM,P2M,Android,0
TXN103678,USER4763,Lucknow,2024-07-02 03:23:47,1610.72,PhonePe,P2P,iOS,0
TXN103679,USER3028,Jaipur,2024-03-30 05:05:13,2110.6,BHIM,Bill Payment,Web,0
TXN103680,USER4340,Kolkata,2024-06-05 05:06:01,460.6,PhonePe,Bill Payment,iOS,0
TXN103681,USER7025,Hyderabad,2024-06-07 08:14:15,1099.21,PhonePe,P2P,Web,0
TXN103682,USER1929,Jaipur,2024-04-05 13:14:33,24.38,Google Pay,Recharge,iOS,0
TXN103683,USER2689,Chennai,2024-03-04 08:26:05,2388.98,Google Pay,P2M,Android,0
TXN103684,USER9917,Jaipur,2024-06-10 02:09:44,340.58,BHIM,Bill Payment,Android,0
TXN103685,USER6668,Hyderabad,2024-03-22 03:24:51,329.67,Paytm,Bill Payment,iOS,0
TXN103686,USER4205,Jaipur,2024-03-27 10:03:21,440.93,Google Pay,P2P,Android,0
TXN103687,USER4059,Delhi,2024-12-17 22:37:31,982.64,Google Pay,P2M,Android,0
TXN103688,USER3826,Delhi,2024-07-12 14:30:04,8808.27,BHIM,Bill Payment,iOS,0
TXN103689,USER1383,Delhi,2024-09-09 23:15:32,2118.82,Amazon Pay,P2P,Android,0
TXN103690,USER4291,Hyderabad,2024-01-06 15:31:59,1198.29,Amazon Pay,P2M,Web,0
TXN103691,USER6704,Ahmedabad,2024-01-12 11:15:33,1239.79,Paytm,Bill Payment,Android,0
TXN103692,USER2525,Jaipur,2024-03-10 01:44:11,303.58,Amazon Pay,Bill Payment,Android,0
TXN103693,USER8649,Chennai,2024-09-20 03:39:53,2223.47,BHIM,P2M,Android,0
TXN103694,USER5954,Mumbai,2024-08-20 02:58:39,10252.76,BHIM,Bill Payment,Android,0
TXN103695,USER6076,Chennai,2024-01-01 08:37:30,1997.91,BHIM,Recharge,Web,0
TXN103696,USER1767,Chennai,2024-11-17 13:10:31,7409.89,Amazon Pay,P2P,Web,1
TXN103697,USER1089,Delhi,2024-10-22 17:21:00,611.75,Google Pay,Recharge,Web,0
TXN103698,USER6575,Mumbai,2024-08-22 09:50:23,232.8,Google Pay,Recharge,iOS,0
TXN103699,USER8811,Lucknow,2024-06-24 21:37:55,1405.95,Amazon Pay,Bill Payment,iOS,0
TXN103700,USER4796,Delhi,2024-04-29 20:59:49,1710.42,Google Pay,Recharge,iOS,0
TXN103701,USER1535,Lucknow,2024-12-07 18:01:52,6118.38,Google Pay,Bill Payment,Web,0
TXN103702,USER4097,Delhi,2024-09-08 18:29:21,6677.3,Paytm,P2P,iOS,0
TXN103703,USER4621,Jaipur,2024-12-24 22:12:21,689.09,Google Pay,Bill Payment,Web,0
TXN103704,USER7141,Mumbai,2024-10-18 15:41:13,4223.09,PhonePe,P2P,iOS,0
TXN103705,USER4345,Ahmedabad,2024-09-27 10:22:52,2184.35,Paytm,Bill Payment,Web,0
TXN103706,USER4477,Ahmedabad,2024-01-15 18:59:08,763.89,Google Pay,Bill Payment,Android,0
TXN103707,USER7804,Bangalore,2024-06-18 14:25:20,538.12,Google Pay,P2P,Web,0
TXN103708,USER2926,Hyderabad,2024-12-10 01:39:48,183.03,Paytm,Recharge,iOS,0
TXN103709,USER5274,Mumbai,2024-01-23 20:39:59,5140.3,Google Pay,P2P,Web,0
TXN103710,USER6734,Jaipur,2024-11-09 16:38:58,6238.59,Google Pay,P2M,Web,0
TXN103711,USER9807,Delhi,2024-06-13 13:30:01,3489.54,PhonePe,Recharge,Android,0
TXN103712,USER4807,Kolkata,2024-01-25 08:38:10,1983.04,Google Pay,Bill Payment,Android,0
TXN103713,USER2473,Lucknow,2024-07-21 11:56:07,1604.63,BHIM,Recharge,Web,0
TXN103714,USER4182,Ahmedabad,2024-03-09 22:59:49,398.88,PhonePe,P2M,iOS,0
TXN103715,USER3608,Jaipur,2024-09-06 02:07:29,3172.67,Amazon Pay,P2M,iOS,0
TXN103716,USER5549,Mumbai,2024-02-03 16:09:29,2663.57,Amazon Pay,P2M,iOS,0
TXN103717,USER6868,Jaipur,2024-02-01 12:24:09,585.02,BHIM,P2M,iOS,0
TXN103718,USER4336,Delhi,2024-08-13 00:42:14,1073.94,Google Pay,P2M,iOS,0
TXN103719,USER1166,Lucknow,2024-05-30 10:06:32,2012.87,Paytm,P2P,Web,0
TXN103720,USER3774,Delhi,2024-11-09 07:08:20,3185.07,BHIM,P2P,Web,0
TXN103721,USER9018,Ahmedabad,2024-03-02 06:40:20,777.17,Paytm,P2M,iOS,0
TXN103722,USER8288,Kolkata,2024-02-19 01:08:14,1805.26,Amazon Pay,Bill Payment,Web,0
TXN103723,USER4450,Mumbai,2024-04-09 05:29:39,2967.91,Paytm,Bill Payment,Web,0
TXN103724,USER2861,Lucknow,2024-02-24 09:04:42,13.02,PhonePe,Bill Payment,Android,0
TXN103725,USER7549,Kolkata,2024-09-21 18:06:25,697.38,Amazon Pay,Bill Payment,Android,0
TXN103726,USER9299,Bangalore,2024-03-08 09:04:47,4402.36,Amazon Pay,P2M,Android,0
TXN103727,USER6759,Lucknow,2024-11-16 12:08:46,2786.37,PhonePe,P2M,Web,0
TXN103728,USER2597,Delhi,2024-07-28 13:53:20,1255.25,Amazon Pay,Recharge,Android,0
TXN103729,USER4529,Jaipur,2024-03-05 18:23:44,2817.07,BHIM,P2P,iOS,0
TXN103730,USER6072,Bangalore,2024-11-27 17:33:31,4955.04,Google Pay,Recharge,Web,0
TXN103731,USER5350,Kolkata,2024-12-23 19:53:42,3486.98,BHIM,Recharge,Android,0
TXN103732,USER1990,Hyderabad,2024-12-03 21:37:49,5851.74,Amazon Pay,P2M,Android,0
TXN103733,USER8247,Pune,2024-11-05 16:05:07,6.9,BHIM,P2P,iOS,0
TXN103734,USER7681,Bangalore,2024-08-12 06:39:57,461.52,PhonePe,P2P,iOS,0
TXN103735,USER1094,Ahmedabad,2024-08-12 12:40:08,1506.88,Amazon Pay,Recharge,Web,0
TXN103736,USER4281,Jaipur,2024-06-01 21:14:19,1495.2,BHIM,Recharge,Web,0
TXN103737,USER8657,Kolkata,2024-06-28 03:04:33,1611.93,Google Pay,Recharge,Web,0
TXN103738,USER9106,Hyderabad,2024-11-24 14:04:10,1782.0,PhonePe,Bill Payment,Web,0
TXN103739,USER8125,Bangalore,2024-06-29 10:36:16,354.36,PhonePe,Recharge,Web,0
TXN103740,USER6363,Pune,2024-12-15 03:18:44,4784.88,PhonePe,P2M,Android,0
TXN103741,USER6717,Delhi,2024-06-22 14:46:43,19.86,BHIM,Bill Payment,Web,0
TXN103742,USER3698,Lucknow,2024-10-29 11:39:30,545.43,Paytm,Recharge,iOS,0
TXN103743,USER2207,Ahmedabad,2024-05-24 10:06:29,328.98,BHIM,P2M,Android,0
TXN103744,USER9972,Bangalore,2024-04-06 18:28:01,1029.85,Amazon Pay,P2P,Web,0
TXN103745,USER9739,Delhi,2024-06-08 14:28:56,2758.84,PhonePe,P2P,iOS,0
TXN103746,USER6043,Chennai,2024-07-28 18:48:53,1473.76,Paytm,Recharge,iOS,0
TXN103747,USER3912,Delhi,2024-08-06 03:03:24,1173.74,Paytm,P2M,Android,0
TXN103748,USER7152,Bangalore,2024-01-05 00:53:05,3279.07,Google Pay,Bill Payment,iOS,0
TXN103749,USER8849,Lucknow,2024-04-12 23:03:23,2295.81,Google Pay,P2P,Android,0
TXN103750,USER9563,Delhi,2024-06-15 04:36:25,4141.74,Amazon Pay,Recharge,Android,0
TXN103751,USER7299,Ahmedabad,2024-07-06 04:58:58,1050.54,Amazon Pay,Recharge,Android,0
TXN103752,USER1054,Lucknow,2024-09-27 11:41:23,2535.48,Amazon Pay,P2M,Android,0
TXN103753,USER2552,Pune,2024-12-19 20:22:11,2800.38,Amazon Pay,P2M,Web,0
TXN103754,USER7372,Kolkata,2024-09-15 06:55:35,371.75,PhonePe,Bill Payment,Web,0
TXN103755,USER4533,Chennai,2024-08-18 02:40:10,4155.09,PhonePe,Bill Payment,Android,0
TXN103756,USER2294,Bangalore,2024-12-04 13:27:11,542.48,BHIM,Recharge,Web,0
TXN103757,USER8366,Mumbai,2024-04-03 07:42:09,949.59,BHIM,Bill Payment,Android,0
TXN103758,USER1373,Lucknow,2024-07-05 21:06:33,873.82,Paytm,P2M,Web,0
TXN103759,USER5444,Ahmedabad,2024-10-02 17:04:25,2085.85,Google Pay,P2P,Web,0
TXN103760,USER5374,Mumbai,2024-12-06 16:24:06,6071.76,BHIM,P2M,iOS,0
TXN103761,USER3576,Mumbai,2024-01-29 01:24:11,825.33,Google Pay,P2M,iOS,0
TXN103762,USER6389,Kolkata,2024-09-06 20:39:43,719.21,PhonePe,P2M,Android,0
TXN103763,USER8699,Lucknow,2024-04-26 17:52:52,546.31,Amazon Pay,P2P,iOS,0
TXN103764,USER6779,Delhi,2024-04-23 09:08:54,1609.81,BHIM,Bill Payment,iOS,0
TXN103765,USER8342,Pune,2024-06-07 09:26:58,1950.36,PhonePe,Recharge,Android,0
TXN103766,USER3151,Delhi,2024-07-11 09:44:25,261.83,Google Pay,Bill Payment,Android,0
TXN103767,USER1620,Lucknow,2024-02-12 06:04:51,1575.75,Amazon Pay,P2P,Web,0
TXN103768,USER8116,Ahmedabad,2024-02-13 17:59:43,2280.11,Paytm,Bill Payment,iOS,0
TXN103769,USER9676,Mumbai,2024-06-17 08:46:47,3301.55,Paytm,Recharge,Android,0
TXN103770,USER7121,Pune,2024-06-06 14:35:23,7277.35,PhonePe,Bill Payment,Web,0
TXN103771,USER4814,Ahmedabad,2024-12-07 20:58:36,1197.93,Google Pay,P2P,Android,0
TXN103772,USER9117,Mumbai,2024-10-12 04:41:55,1454.14,PhonePe,P2M,iOS,1
TXN103773,USER1598,Delhi,2024-09-17 19:34:00,1483.63,BHIM,P2M,Android,0
TXN103774,USER9922,Lucknow,2024-05-12 00:46:06,819.28,Paytm,Bill Payment,Android,0
TXN103775,USER4784,Bangalore,2024-01-11 05:37:01,1431.63,PhonePe,Recharge,Web,0
TXN103776,USER8116,Chennai,2024-04-05 21:36:58,1199.85,BHIM,Bill Payment,Web,0
TXN103777,USER5951,Delhi,2024-10-04 01:16:50,1006.98,Google Pay,P2P,Android,1
TXN103778,USER2317,Delhi,2024-08-12 14:24:05,500.43,PhonePe,P2M,Web,0
TXN103779,USER4722,Bangalore,2024-04-19 22:27:48,3801.21,Paytm,P2P,Web,0
TXN103780,USER8802,Mumbai,2024-08-27 03:10:39,1565.91,BHIM,P2P,iOS,0
TXN103781,USER4824,Mumbai,2024-08-13 06:22:50,1255.89,Amazon Pay,P2P,Web,0
TXN103782,USER3014,Chennai,2024-12-02 03:53:32,8075.22,BHIM,P2M,Android,0
TXN103783,USER9987,Hyderabad,2024-09-28 11:48:50,108.45,Amazon Pay,P2M,iOS,0
TXN103784,USER2532,Ahmedabad,2024-05-01 18:04:06,91.51,Amazon Pay,Recharge,Android,0
TXN103785,USER2615,Delhi,2024-11-10 22:28:32,474.62,Paytm,Bill Payment,Web,0
TXN103786,USER8590,Lucknow,2024-10-06 15:48:39,1492.64,BHIM,Recharge,Web,0
TXN103787,USER5899,Kolkata,2024-12-20 14:53:45,818.51,Google Pay,Recharge,Web,0
TXN103788,USER9345,Mumbai,2024-06-28 01:59:58,3025.06,PhonePe,P2M,iOS,0
TXN103789,USER5418,Bangalore,2024-11-27 19:24:34,1320.66,PhonePe,Recharge,Web,0
TXN103790,USER3423,Jaipur,2024-03-21 00:26:13,1672.45,Paytm,Recharge,Android,0
TXN103791,USER6176,Chennai,2024-11-17 17:37:20,896.52,Google Pay,Bill Payment,iOS,0
TXN103792,USER3035,Kolkata,2024-10-18 23:12:32,307.8,Google Pay,Bill Payment,Web,0
TXN103793,USER8477,Kolkata,2024-03-31 20:13:12,4670.39,Google Pay,Recharge,Web,0
TXN103794,USER7714,Bangalore,2024-07-03 21:27:17,5879.33,Paytm,Bill Payment,Android,0
TXN103795,USER9144,Chennai,2024-02-24 20:57:32,41.97,Paytm,P2M,iOS,0
TXN103796,USER4348,Mumbai,2024-03-06 06:09:11,1432.6,BHIM,Recharge,iOS,0
TXN103797,USER8043,Hyderabad,2024-02-12 19:43:36,1457.06,Paytm,P2P,Web,0
TXN103798,USER3809,Kolkata,2024-12-03 07:28:50,2061.86,Google Pay,Bill Payment,Web,0
TXN103799,USER8135,Mumbai,2024-02-03 00:13:46,1003.64,Google Pay,Recharge,iOS,0
TXN103800,USER7798,Pune,2024-04-27 07:52:43,1770.47,Paytm,P2P,Web,0
TXN103801,USER2037,Lucknow,2024-03-21 21:40:27,1905.81,PhonePe,Bill Payment,Web,0
TXN103802,USER7287,Ahmedabad,2024-04-13 09:29:33,3539.03,BHIM,Recharge,Android,0
TXN103803,USER9767,Pune,2024-08-31 09:32:54,4325.54,Amazon Pay,P2P,Web,0
TXN103804,USER7250,Lucknow,2024-05-27 07:04:42,1573.55,Google Pay,Recharge,Android,0
TXN103805,USER8663,Jaipur,2024-12-27 21:51:22,2180.16,BHIM,P2P,iOS,0
TXN103806,USER6441,Bangalore,2024-04-04 11:09:09,682.01,Paytm,P2M,iOS,0
TXN103807,USER8704,Kolkata,2024-04-09 08:55:32,467.1,Google Pay,P2P,Android,0
TXN103808,USER2641,Lucknow,2024-02-23 06:23:07,1761.13,Google Pay,P2P,iOS,0
TXN103809,USER4996,Pune,2024-01-15 22:20:31,3233.46,Google Pay,Recharge,Web,0
TXN103810,USER7557,Pune,2024-12-20 04:57:44,5236.49,Google Pay,Recharge,Android,0
TXN103811,USER6957,Jaipur,2024-04-24 17:56:26,754.24,Paytm,P2M,Android,0
TXN103812,USER5158,Kolkata,2024-06-02 16:04:12,5082.07,Amazon Pay,P2P,Android,0
TXN103813,USER3072,Mumbai,2024-04-07 20:50:19,1523.19,Paytm,P2M,Web,0
TXN103814,USER6404,Hyderabad,2024-06-20 04:28:12,772.07,Amazon Pay,Recharge,Web,0
TXN103815,USER4836,Kolkata,2024-09-25 13:10:01,3580.12,Paytm,Bill Payment,iOS,0
TXN103816,USER6889,Mumbai,2024-12-08 17:36:12,3120.65,Google Pay,Bill Payment,iOS,0
TXN103817,USER3550,Pune,2024-03-29 01:58:09,3696.31,BHIM,P2M,Android,0
TXN103818,USER7132,Mumbai,2024-06-21 15:51:01,570.89,PhonePe,P2M,Web,0
TXN103819,USER6710,Kolkata,2024-10-05 00:29:27,1114.6,PhonePe,Recharge,Web,0
TXN103820,USER2256,Chennai,2024-04-20 06:31:01,5105.18,Paytm,Recharge,iOS,0
TXN103821,USER7416,Kolkata,2024-03-26 11:01:58,2807.77,PhonePe,Bill Payment,Android,0
TXN103822,USER2713,Delhi,2024-09-13 02:18:28,1661.79,Amazon Pay,P2P,Android,0
TXN103823,USER1195,Mumbai,2024-04-16 12:03:52,2584.82,Google Pay,P2M,Web,0
TXN103824,USER2274,Hyderabad,2024-05-05 21:23:47,1022.69,Amazon Pay,P2M,Android,0
TXN103825,USER6273,Pune,2024-04-16 13:58:41,1363.68,BHIM,P2M,Web,0
TXN103826,USER2566,Pune,2024-04-02 11:16:24,1591.25,Amazon Pay,P2P,Web,0
TXN103827,USER8230,Pune,2024-04-09 22:35:31,156.46,Google Pay,P2M,Android,0
TXN103828,USER5637,Mumbai,2024-06-05 21:28:06,309.61,Paytm,Recharge,iOS,0
TXN103829,USER6032,Lucknow,2024-04-27 05:10:40,2407.68,PhonePe,P2M,Web,0
TXN103830,USER4464,Bangalore,2024-06-04 02:46:07,6004.93,PhonePe,Bill Payment,Web,0
TXN103831,USER4953,Jaipur,2024-07-16 20:05:07,2321.29,BHIM,P2P,Web,0
TXN103832,USER6003,Bangalore,2024-05-16 02:43:52,24.52,Paytm,P2M,Web,0
TXN103833,USER1418,Hyderabad,2024-10-31 06:09:19,1499.19,PhonePe,Bill Payment,Web,0
TXN103834,USER3657,Hyderabad,2024-10-30 15:53:43,259.35,BHIM,Bill Payment,iOS,0
TXN103835,USER3702,Mumbai,2024-05-11 23:33:45,1790.07,Amazon Pay,Recharge,Web,0
TXN103836,USER5669,Mumbai,2024-12-28 01:50:54,4099.01,Paytm,Recharge,Web,0
TXN103837,USER8778,Delhi,2024-11-06 13:28:04,452.0,BHIM,P2M,Android,0
TXN103838,USER4140,Chennai,2024-01-28 10:57:17,169.13,Google Pay,P2P,iOS,0
